date,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant
2024-04-28 04:00:00+00:00,24.572014,-0.9771347,11.677726,0,0,48845.332,43420.344,0.015748031,0.0,0.11023623,2.0,9.304415,36.463097,212.8208
2024-04-29 04:00:00+00:00,24.841902,0.24167442,13.812061,0,0,48963.297,37572.15,0.06692913,0.0,0.4685039,11.0,6.219504,30.6469,203.61858
2024-04-30 04:00:00+00:00,20.650558,-6.0973663,9.016639,0,0,49080.34,45430.76,0.074803144,0.0,0.52362204,11.0,6.4524946,27.738798,232.76505
2024-05-01 04:00:00+00:00,14.609333,-6.5550957,4.1598063,0,0,49196.363,45772.19,0.062992126,0.0,0.46850395,8.0,6.7035394,23.4885,324.98486
2024-05-02 04:00:00+00:00,20.118122,-9.666851,6.4555035,0,0,49311.254,45832.54,0.0,0.0,0.0,0.0,5.538552,18.790798,246.11548
2024-05-03 04:00:00+00:00,30.756268,0.8197365,17.214067,0,0,49424.914,38697.742,0.0,0.0,0.0,0.0,4.474,23.7122,229.76369
2024-05-04 04:00:00+00:00,27.945312,-2.841896,14.064201,0,0,49537.23,45988.137,0.0511811,0.0,0.35826766,7.0,7.8804655,34.0024,257.57153
2024-05-05 04:00:00+00:00,30.649841,6.748932,18.528097,0,0,49648.094,46006.29,0.027559055,0.0,0.1929134,4.0,3.9828653,14.093101,230.44987
2024-05-06 04:00:00+00:00,30.480423,7.426796,18.335537,0,0,49757.383,46151.64,0.007874016,0.0,0.05511811,2.0,5.6103673,23.2648,256.409
2024-05-07 04:00:00+00:00,25.403524,2.5811424,14.469722,0,0,49864.996,46264.324,0.0511811,0.0,0.3582677,7.0,6.945516,22.369999,294.44394
2024-05-08 04:00:00+00:00,30.731928,9.422972,19.148787,0,0,49970.805,46381.65,0.0,0.0,0.0,0.0,4.474,14.5405,302.32608
2024-05-09 04:00:00+00:00,32.944717,8.396313,20.911222,0,0,50074.695,45317.145,0.0,0.0,0.0,0.0,5.0020843,15.659,310.94055
2024-05-10 04:00:00+00:00,32.306988,5.8482094,20.310339,0,0,50176.547,40503.918,0.04330709,0.0,0.3031496,6.0,4.7559276,14.9879,214.26105
2024-05-11 04:00:00+00:00,34.761345,5.398773,22.375364,0,0,50276.23,43391.71,0.031496063,0.0,0.22047246,6.0,4.9264812,16.330101,223.49258
2024-05-12 04:00:00+00:00,35.78345,12.102716,22.89224,0,0,50373.89,46744.02,0.047244094,0.0,0.33070865,10.0,5.3031526,22.1463,243.6802
2024-05-13 04:00:00+00:00,22.382526,0.7159672,13.806953,0,0,50470.29,39621.867,0.11417323,0.0,0.79921263,10.0,6.7444715,26.3966,275.7234
2024-05-14 04:00:00+00:00,25.271732,6.164974,16.038807,0,0,50565.395,46850.566,0.01968504,0.0,0.13779528,3.0,6.109918,22.5937,288.70526
2024-05-15 04:00:00+00:00,27.699116,5.5256653,16.573353,0,0,50659.133,46982.63,0.01968504,0.0,0.13779527,5.0,6.2675934,19.461899,292.18405
2024-05-16 04:00:00+00:00,32.133175,7.4071465,20.363401,0,0,50751.4,47033.47,0.007874016,0.0,0.05511811,2.0,5.956472,20.580399,272.57068
2024-05-17 04:00:00+00:00,37.441463,8.786625,23.018059,0,0,50842.105,46733.293,0.011811024,0.0,0.08267716,3.0,5.0617533,17.4486,244.12167
2024-05-18 04:00:00+00:00,39.758095,12.945566,26.339304,0,0,50931.156,47039.016,0.0,0.0,0.0,0.0,4.6116934,16.330101,240.94547
2024-05-19 04:00:00+00:00,40.11679,13.967459,26.728476,0,0,51018.453,44934.47,0.098425195,0.0,0.68897635,7.0,4.5626025,18.5671,235.84027
2024-05-20 04:00:00+00:00,38.862644,12.516792,25.457193,0,0,51103.91,47310.5,0.05905512,0.0,0.44094485,5.0,6.8035703,26.1729,266.39154
2024-05-21 04:00:00+00:00,38.148773,12.127171,25.068525,0,0,51187.42,44299.0,0.015748031,0.0,0.11023622,3.0,5.605906,18.5671,309.14395
2024-05-22 04:00:00+00:00,36.43391,16.144081,26.228989,0,0,51268.887,47393.71,0.015748031,0.0,0.11023622,2.0,6.725897,21.0278,318.77826
2024-05-23 04:00:00+00:00,41.684143,12.606085,26.758623,0,0,51348.21,48041.76,0.015748031,0.0,0.11023622,3.0,7.4125414,27.738798,257.11893
2024-05-24 04:00:00+00:00,39.44382,14.2644615,27.38828,0,0,51425.29,48086.62,0.0,0.0,0.0,0.0,6.52192,25.949202,257.76147
2024-05-25 04:00:00+00:00,42.42608,12.788086,27.357658,0,0,51500.02,48209.98,0.0,0.0,0.0,0.0,6.7444715,28.6336,256.4487
2024-05-26 04:00:00+00:00,39.38654,13.132797,25.808294,0,0,51572.3,48249.82,0.0,0.0,0.0,0.0,7.4361324,30.1995,263.04068
2024-05-27 04:00:00+00:00,39.52465,12.678219,25.254364,0,0,51642.027,42614.887,0.0,0.0,0.0,0.0,7.1723676,32.8839,271.18994
2024-05-28 04:00:00+00:00,29.208187,13.797882,19.951918,0,0,51709.098,37863.305,0.13779527,0.0,0.96456695,15.0,6.6246934,20.133,329.2373
2024-05-29 04:00:00+00:00,32.52417,13.983555,22.569746,0,0,51773.406,46924.656,0.05905512,0.0,0.4133858,4.0,7.9437127,33.3313,266.20538
2024-05-30 04:00:00+00:00,31.668753,9.056276,20.25585,0,0,51834.84,48170.33,0.023622047,0.0,0.19291338,3.0,7.8422723,32.660202,264.43774
2024-05-31 04:00:00+00:00,30.561363,11.440567,20.282297,0,0,51893.3,46784.07,0.015748031,0.0,0.11023622,3.0,7.927948,31.318,271.78366
2024-06-01 04:00:00+00:00,31.25177,7.0800877,17.977968,0,0,51948.85,48210.773,0.114173226,0.0,0.7992126,12.0,7.7814164,29.528399,300.47452
